timestamp	job_id	slot	result	exit_code	config
2026-08-18T05:00:21-05:00	53432901	1	COMPLETED	0	configs_harmonica/Kepler-12_nrs1_prism_v2_config.yaml
2026-08-18T05:11:17-05:00	53435209	0	COMPLETED	0	configs_harmonica/Kepler-12_nrs1_prism_v1_config.yaml
