CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
2.52148,0.00198,0.26924,0.04223,-0.04223,Madhusudhan et al. 2023,0.05189,0.00392,-0.00424,Calculated,0.2075,0.0252,-0.0252,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.52346,0.00198,0.24195,0.04686,-0.04686,Madhusudhan et al. 2023,0.04919,0.00455,-0.00502,Calculated,0.1967,0.0263,-0.0263,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.52544,0.00198,0.28134,0.04182,-0.04182,Madhusudhan et al. 2023,0.05304,0.00381,-0.0041,Calculated,0.2121,0.0252,-0.0252,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.52742,0.00198,0.32306,0.04488,-0.04488,Madhusudhan et al. 2023,0.05684,0.00382,-0.0041,Calculated,0.2273,0.0263,-0.0263,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.5294,0.00198,0.31187,0.04464,-0.04464,Madhusudhan et al. 2023,0.05584,0.00386,-0.00415,Calculated,0.2234,0.0261,-0.0261,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.53138,0.00198,0.22211,0.04521,-0.04521,Madhusudhan et al. 2023,0.04713,0.00457,-0.00507,Calculated,0.1885,0.0259,-0.0259,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.53336,0.00198,0.34448,0.04831,-0.04831,Madhusudhan et al. 2023,0.05869,0.00398,-0.00427,Calculated,0.2347,0.0272,-0.0272,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.53534,0.00198,0.3629,0.0456,-0.0456,Madhusudhan et al. 2023,0.06024,0.00367,-0.00391,Calculated,0.2409,0.0269,-0.0269,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.53732,0.00198,0.3157,0.04582,-0.04582,Madhusudhan et al. 2023,0.05619,0.00394,-0.00424,Calculated,0.2247,0.0264,-0.0264,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.5393,0.00198,0.26716,0.04527,-0.04527,Madhusudhan et al. 2023,0.05169,0.00421,-0.00458,Calculated,0.2067,0.0259,-0.0259,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.54128,0.00198,0.3039,0.04014,-0.04014,Madhusudhan et al. 2023,0.05513,0.00353,-0.00377,Calculated,0.2205,0.0251,-0.0251,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.54327,0.00198,0.18205,0.04321,-0.04321,Madhusudhan et al. 2023,0.04267,0.00479,-0.00541,Calculated,0.1707,0.0257,-0.0257,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.54525,0.00198,0.33547,0.04587,-0.04587,Madhusudhan et al. 2023,0.05792,0.00383,-0.0041,Calculated,0.2316,0.0266,-0.0266,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.54723,0.00198,0.30143,0.04712,-0.04712,Madhusudhan et al. 2023,0.0549,0.00414,-0.00447,Calculated,0.2196,0.0266,-0.0266,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.54921,0.00198,0.24539,0.04425,-0.04425,Madhusudhan et al. 2023,0.04954,0.00428,-0.00469,Calculated,0.1981,0.0256,-0.0256,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.55119,0.00198,0.24804,0.04397,-0.04397,Madhusudhan et al. 2023,0.0498,0.00423,-0.00463,Calculated,0.1992,0.0255,-0.0255,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.55318,0.00198,0.29727,0.0464,-0.0464,Madhusudhan et al. 2023,0.05452,0.0041,-0.00444,Calculated,0.2181,0.0264,-0.0264,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.55516,0.00198,0.36114,0.04594,-0.04594,Madhusudhan et al. 2023,0.0601,0.00371,-0.00395,Calculated,0.2404,0.027,-0.027,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.55714,0.00198,0.35596,0.04843,-0.04843,Madhusudhan et al. 2023,0.05966,0.00393,-0.00421,Calculated,0.2386,0.0274,-0.0274,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.55912,0.00198,0.25135,0.04637,-0.04637,Madhusudhan et al. 2023,0.05014,0.00443,-0.00486,Calculated,0.2005,0.0262,-0.0262,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.56111,0.00198,0.35356,0.04781,-0.04781,Madhusudhan et al. 2023,0.05946,0.00389,-0.00417,Calculated,0.2378,0.0272,-0.0272,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.56309,0.00198,0.32982,0.04761,-0.04761,Madhusudhan et al. 2023,0.05743,0.00401,-0.00431,Calculated,0.2297,0.0269,-0.0269,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.56507,0.00198,0.28666,0.04613,-0.04613,Madhusudhan et al. 2023,0.05354,0.00415,-0.0045,Calculated,0.2141,0.0262,-0.0262,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.56706,0.00198,0.30002,0.04764,-0.04764,Madhusudhan et al. 2023,0.05477,0.00419,-0.00454,Calculated,0.2191,0.0267,-0.0267,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.56904,0.00198,0.25026,0.04736,-0.04736,Madhusudhan et al. 2023,0.05003,0.00453,-0.00498,Calculated,0.2001,0.0265,-0.0265,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.57102,0.00198,0.35627,0.04286,-0.04286,Madhusudhan et al. 2023,0.05969,0.00349,-0.00371,Calculated,0.2387,0.0263,-0.0263,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.57301,0.00198,0.2321,0.04399,-0.04399,Madhusudhan et al. 2023,0.04818,0.00437,-0.00481,Calculated,0.1927,0.0255,-0.0255,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.57499,0.00198,0.37689,0.04341,-0.04341,Madhusudhan et al. 2023,0.06139,0.00344,-0.00364,Calculated,0.2455,0.0267,-0.0267,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.57698,0.00198,0.27534,0.04809,-0.04809,Madhusudhan et al. 2023,0.05247,0.0044,-0.0048,Calculated,0.2099,0.0267,-0.0267,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.57896,0.00198,0.30698,0.04471,-0.04471,Madhusudhan et al. 2023,0.05541,0.0039,-0.00419,Calculated,0.2216,0.0261,-0.0261,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.58095,0.00198,0.32118,0.04743,-0.04743,Madhusudhan et al. 2023,0.05667,0.00404,-0.00435,Calculated,0.2267,0.0268,-0.0268,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.58293,0.00199,0.24853,0.04507,-0.04507,Madhusudhan et al. 2023,0.04985,0.00433,-0.00475,Calculated,0.1994,0.0258,-0.0258,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.58492,0.00199,0.17303,0.04439,-0.04439,Madhusudhan et al. 2023,0.0416,0.00503,-0.00573,Calculated,0.1664,0.0263,-0.0263,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.5869,0.00199,0.3168,0.04735,-0.04735,Madhusudhan et al. 2023,0.05629,0.00406,-0.00438,Calculated,0.2251,0.0268,-0.0268,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.58889,0.00199,0.25175,0.04841,-0.04841,Madhusudhan et al. 2023,0.05018,0.00461,-0.00508,Calculated,0.2007,0.0268,-0.0268,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.59087,0.00199,0.28551,0.04604,-0.04604,Madhusudhan et al. 2023,0.05343,0.00415,-0.0045,Calculated,0.2137,0.0262,-0.0262,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.59286,0.00199,0.27824,0.04498,-0.04498,Madhusudhan et al. 2023,0.05275,0.0041,-0.00445,Calculated,0.211,0.0259,-0.0259,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.59485,0.00199,0.25609,0.04421,-0.04421,Madhusudhan et al. 2023,0.05061,0.00419,-0.00457,Calculated,0.2024,0.0256,-0.0256,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.59683,0.00199,0.27074,0.04708,-0.04708,Madhusudhan et al. 2023,0.05203,0.00434,-0.00474,Calculated,0.2081,0.0264,-0.0264,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.59882,0.00199,0.33041,0.04686,-0.04686,Madhusudhan et al. 2023,0.05748,0.00394,-0.00423,Calculated,0.2299,0.0268,-0.0268,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.60081,0.00199,0.3155,0.04546,-0.04546,Madhusudhan et al. 2023,0.05617,0.00391,-0.0042,Calculated,0.2247,0.0263,-0.0263,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.60279,0.00199,0.299,0.04538,-0.04538,Madhusudhan et al. 2023,0.05468,0.004,-0.00432,Calculated,0.2187,0.0262,-0.0262,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.60478,0.00199,0.33001,0.04503,-0.04503,Madhusudhan et al. 2023,0.05745,0.00379,-0.00406,Calculated,0.2298,0.0264,-0.0264,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.60677,0.00199,0.30631,0.04702,-0.04702,Madhusudhan et al. 2023,0.05535,0.0041,-0.00442,Calculated,0.2214,0.0266,-0.0266,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.60876,0.00199,0.24646,0.04616,-0.04616,Madhusudhan et al. 2023,0.04964,0.00445,-0.00489,Calculated,0.1986,0.0261,-0.0261,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.61074,0.00199,0.2708,0.04453,-0.04453,Madhusudhan et al. 2023,0.05204,0.00412,-0.00447,Calculated,0.2081,0.0258,-0.0258,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.61273,0.00199,0.28932,0.04365,-0.04365,Madhusudhan et al. 2023,0.05379,0.00391,-0.00422,Calculated,0.2151,0.0257,-0.0257,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.61472,0.00199,0.32125,0.04674,-0.04674,Madhusudhan et al. 2023,0.05668,0.00398,-0.00429,Calculated,0.2267,0.0267,-0.0267,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.61671,0.00199,0.31461,0.0453,-0.0453,Madhusudhan et al. 2023,0.05609,0.0039,-0.00419,Calculated,0.2243,0.0263,-0.0263,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.6187,0.00199,0.29697,0.04614,-0.04614,Madhusudhan et al. 2023,0.0545,0.00408,-0.00441,Calculated,0.218,0.0263,-0.0263,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.62069,0.00199,0.29056,0.04699,-0.04699,Madhusudhan et al. 2023,0.0539,0.0042,-0.00455,Calculated,0.2156,0.0265,-0.0265,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.62268,0.00199,0.35807,0.04696,-0.04696,Madhusudhan et al. 2023,0.05984,0.0038,-0.00406,Calculated,0.2393,0.0271,-0.0271,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.62467,0.00199,0.36379,0.04906,-0.04906,Madhusudhan et al. 2023,0.06032,0.00394,-0.00421,Calculated,0.2412,0.0276,-0.0276,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.62666,0.00199,0.31125,0.04545,-0.04545,Madhusudhan et al. 2023,0.05579,0.00393,-0.00423,Calculated,0.2231,0.0263,-0.0263,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.62865,0.00199,0.25432,0.0465,-0.0465,Madhusudhan et al. 2023,0.05043,0.00442,-0.00484,Calculated,0.2017,0.0262,-0.0262,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.63064,0.00199,0.26719,0.04584,-0.04584,Madhusudhan et al. 2023,0.05169,0.00426,-0.00464,Calculated,0.2067,0.0261,-0.0261,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.63263,0.00199,0.28131,0.04446,-0.04446,Madhusudhan et al. 2023,0.05304,0.00404,-0.00437,Calculated,0.2121,0.0258,-0.0258,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.63462,0.00199,0.30762,0.0479,-0.0479,Madhusudhan et al. 2023,0.05546,0.00416,-0.0045,Calculated,0.2218,0.0268,-0.0268,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.63661,0.00199,0.21633,0.04644,-0.04644,Madhusudhan et al. 2023,0.04651,0.00475,-0.00529,Calculated,0.186,0.0264,-0.0264,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.6386,0.00199,0.26179,0.04689,-0.04689,Madhusudhan et al. 2023,0.05117,0.00439,-0.00481,Calculated,0.2046,0.0263,-0.0263,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.64059,0.00199,0.30775,0.04653,-0.04653,Madhusudhan et al. 2023,0.05548,0.00405,-0.00437,Calculated,0.2219,0.0265,-0.0265,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.64258,0.00199,0.29779,0.04573,-0.04573,Madhusudhan et al. 2023,0.05457,0.00404,-0.00436,Calculated,0.2183,0.0262,-0.0262,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.64457,0.00199,0.2472,0.04703,-0.04703,Madhusudhan et al. 2023,0.04972,0.00452,-0.00498,Calculated,0.1989,0.0264,-0.0264,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.64656,0.00199,0.27815,0.04976,-0.04976,Madhusudhan et al. 2023,0.05274,0.00452,-0.00495,Calculated,0.2109,0.0271,-0.0271,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.64856,0.00199,0.31328,0.04457,-0.04457,Madhusudhan et al. 2023,0.05597,0.00385,-0.00413,Calculated,0.2239,0.0261,-0.0261,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.65055,0.00199,0.27972,0.04977,-0.04977,Madhusudhan et al. 2023,0.05289,0.00451,-0.00494,Calculated,0.2115,0.0271,-0.0271,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.65254,0.00199,0.24117,0.04837,-0.04837,Madhusudhan et al. 2023,0.04911,0.0047,-0.0052,Calculated,0.1964,0.0268,-0.0268,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.65454,0.00199,0.32383,0.04866,-0.04866,Madhusudhan et al. 2023,0.05691,0.00413,-0.00445,Calculated,0.2276,0.0271,-0.0271,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.65653,0.00199,0.28346,0.04702,-0.04702,Madhusudhan et al. 2023,0.05324,0.00425,-0.00462,Calculated,0.2129,0.0264,-0.0264,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.65852,0.00199,0.26671,0.04673,-0.04673,Madhusudhan et al. 2023,0.05164,0.00434,-0.00474,Calculated,0.2066,0.0263,-0.0263,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.66052,0.00199,0.37839,0.04775,-0.04775,Madhusudhan et al. 2023,0.06151,0.00377,-0.00401,Calculated,0.246,0.0275,-0.0275,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.66251,0.00199,0.23106,0.04786,-0.04786,Madhusudhan et al. 2023,0.04807,0.00474,-0.00527,Calculated,0.1923,0.0267,-0.0267,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.6645,0.00199,0.27933,0.05061,-0.05061,Madhusudhan et al. 2023,0.05285,0.00459,-0.00503,Calculated,0.2114,0.0274,-0.0274,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.6665,0.00199,0.28034,0.04848,-0.04848,Madhusudhan et al. 2023,0.05295,0.0044,-0.00479,Calculated,0.2118,0.0268,-0.0268,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.66849,0.00199,0.24515,0.04912,-0.04912,Madhusudhan et al. 2023,0.04951,0.00473,-0.00524,Calculated,0.198,0.027,-0.027,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.67049,0.002,0.38904,0.04714,-0.04714,Madhusudhan et al. 2023,0.06237,0.00367,-0.0039,Calculated,0.2495,0.0276,-0.0276,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.67248,0.002,0.25957,0.04597,-0.04597,Madhusudhan et al. 2023,0.05095,0.00433,-0.00473,Calculated,0.2038,0.0261,-0.0261,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.67448,0.002,0.39757,0.04544,-0.04544,Madhusudhan et al. 2023,0.06305,0.00351,-0.00371,Calculated,0.2522,0.0274,-0.0274,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.67648,0.002,0.25769,0.04732,-0.04732,Madhusudhan et al. 2023,0.05076,0.00446,-0.0049,Calculated,0.203,0.0265,-0.0265,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.67847,0.002,0.25498,0.04847,-0.04847,Madhusudhan et al. 2023,0.0505,0.00459,-0.00505,Calculated,0.202,0.0268,-0.0268,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.68047,0.002,0.24663,0.04809,-0.04809,Madhusudhan et al. 2023,0.04966,0.00463,-0.0051,Calculated,0.1986,0.0267,-0.0267,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.68246,0.002,0.33779,0.05031,-0.05031,Madhusudhan et al. 2023,0.05812,0.00418,-0.0045,Calculated,0.2324,0.0276,-0.0276,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.68446,0.002,0.26057,0.04927,-0.04927,Madhusudhan et al. 2023,0.05105,0.00462,-0.00508,Calculated,0.2042,0.027,-0.027,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.68646,0.002,0.21929,0.05052,-0.05052,Madhusudhan et al. 2023,0.04683,0.00511,-0.00575,Calculated,0.1873,0.0277,-0.0277,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.68846,0.002,0.31981,0.04809,-0.04809,Madhusudhan et al. 2023,0.05655,0.0041,-0.00442,Calculated,0.2262,0.027,-0.027,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.69045,0.002,0.37288,0.04821,-0.04821,Madhusudhan et al. 2023,0.06106,0.00383,-0.00408,Calculated,0.2442,0.0276,-0.0276,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.69245,0.002,0.21688,0.04852,-0.04852,Madhusudhan et al. 2023,0.04657,0.00495,-0.00554,Calculated,0.1863,0.027,-0.027,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.69445,0.002,0.31541,0.05265,-0.05265,Madhusudhan et al. 2023,0.05616,0.00451,-0.0049,Calculated,0.2246,0.028,-0.028,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.69645,0.002,0.32155,0.05084,-0.05084,Madhusudhan et al. 2023,0.05671,0.00432,-0.00468,Calculated,0.2268,0.0276,-0.0276,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.69845,0.002,0.22831,0.05212,-0.05212,Madhusudhan et al. 2023,0.04778,0.00517,-0.00581,Calculated,0.1911,0.0281,-0.0281,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.70045,0.002,0.24054,0.04883,-0.04883,Madhusudhan et al. 2023,0.04905,0.00475,-0.00526,Calculated,0.1962,0.0269,-0.0269,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.70245,0.002,0.33486,0.05291,-0.05291,Madhusudhan et al. 2023,0.05787,0.0044,-0.00477,Calculated,0.2314,0.0281,-0.0281,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.70445,0.002,0.21986,0.05071,-0.05071,Madhusudhan et al. 2023,0.04689,0.00513,-0.00576,Calculated,0.1875,0.0277,-0.0277,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.70645,0.002,0.3405,0.05392,-0.05392,Madhusudhan et al. 2023,0.05835,0.00445,-0.00482,Calculated,0.2334,0.0284,-0.0284,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.70845,0.002,0.26251,0.05125,-0.05125,Madhusudhan et al. 2023,0.05124,0.00478,-0.00527,Calculated,0.2049,0.0276,-0.0276,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.71045,0.002,0.31327,0.05121,-0.05121,Madhusudhan et al. 2023,0.05597,0.0044,-0.00478,Calculated,0.2239,0.0276,-0.0276,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.71245,0.002,0.30323,0.05158,-0.05158,Madhusudhan et al. 2023,0.05507,0.0045,-0.0049,Calculated,0.2202,0.0277,-0.0277,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.71445,0.002,0.30907,0.05375,-0.05375,Madhusudhan et al. 2023,0.05559,0.00464,-0.00506,Calculated,0.2223,0.0282,-0.0282,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.71645,0.002,0.22686,0.05246,-0.05246,Madhusudhan et al. 2023,0.04763,0.00522,-0.00587,Calculated,0.1905,0.0282,-0.0282,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.71845,0.002,0.19671,0.05034,-0.05034,Madhusudhan et al. 2023,0.04435,0.00535,-0.00609,Calculated,0.1774,0.028,-0.028,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.72045,0.002,0.25326,0.05484,-0.05484,Madhusudhan et al. 2023,0.05032,0.00518,-0.00578,Calculated,0.2013,0.0287,-0.0287,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.72246,0.002,0.3674,0.05242,-0.05242,Madhusudhan et al. 2023,0.06061,0.00418,-0.00449,Calculated,0.2424,0.0283,-0.0283,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.72446,0.002,0.26516,0.05409,-0.05409,Madhusudhan et al. 2023,0.05149,0.00501,-0.00555,Calculated,0.206,0.0284,-0.0284,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.72646,0.002,0.28433,0.05215,-0.05215,Madhusudhan et al. 2023,0.05332,0.00468,-0.00514,Calculated,0.2133,0.0278,-0.0278,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.72847,0.002,0.26187,0.05502,-0.05502,Madhusudhan et al. 2023,0.05117,0.00512,-0.00569,Calculated,0.2047,0.0286,-0.0286,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.73047,0.002,0.3281,0.05586,-0.05586,Madhusudhan et al. 2023,0.05728,0.00468,-0.0051,Calculated,0.2291,0.0288,-0.0288,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.73247,0.002,0.296,0.05282,-0.05282,Madhusudhan et al. 2023,0.05441,0.00466,-0.00509,Calculated,0.2176,0.028,-0.028,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.73448,0.002,0.28017,0.05203,-0.05203,Madhusudhan et al. 2023,0.05293,0.00471,-0.00517,Calculated,0.2117,0.0277,-0.0277,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.73648,0.002,0.23647,0.05231,-0.05231,Madhusudhan et al. 2023,0.04863,0.00511,-0.00571,Calculated,0.1945,0.028,-0.028,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.73849,0.00201,0.23767,0.05993,-0.05993,Madhusudhan et al. 2023,0.04875,0.0058,-0.00659,Calculated,0.195,0.0305,-0.0305,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.74049,0.00201,0.25657,0.05424,-0.05424,Madhusudhan et al. 2023,0.05065,0.0051,-0.00567,Calculated,0.2026,0.0284,-0.0284,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.7425,0.00201,0.26936,0.05253,-0.05253,Madhusudhan et al. 2023,0.0519,0.00484,-0.00534,Calculated,0.2076,0.0279,-0.0279,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.7445,0.00201,0.20005,0.05314,-0.05314,Madhusudhan et al. 2023,0.04473,0.00559,-0.0064,Calculated,0.1789,0.0289,-0.0289,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.74651,0.00201,0.38614,0.05609,-0.05609,Madhusudhan et al. 2023,0.06214,0.00436,-0.00469,Calculated,0.2485,0.0292,-0.0292,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.74852,0.00201,0.23002,0.05722,-0.05722,Madhusudhan et al. 2023,0.04796,0.00563,-0.00639,Calculated,0.1918,0.0297,-0.0297,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.75052,0.00201,0.29315,0.05429,-0.05429,Madhusudhan et al. 2023,0.05414,0.0048,-0.00527,Calculated,0.2165,0.0283,-0.0283,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.75253,0.00201,0.27125,0.05732,-0.05732,Madhusudhan et al. 2023,0.05208,0.00524,-0.00583,Calculated,0.2083,0.0292,-0.0292,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.75454,0.00201,0.31014,0.05355,-0.05355,Madhusudhan et al. 2023,0.05569,0.00462,-0.00504,Calculated,0.2227,0.0282,-0.0282,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.75654,0.00201,0.31661,0.05719,-0.05719,Madhusudhan et al. 2023,0.05627,0.00487,-0.00534,Calculated,0.225,0.0291,-0.0291,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.75855,0.00201,0.33996,0.0567,-0.0567,Madhusudhan et al. 2023,0.05831,0.00467,-0.00508,Calculated,0.2332,0.029,-0.029,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.76056,0.00201,0.31045,0.05626,-0.05626,Madhusudhan et al. 2023,0.05572,0.00484,-0.0053,Calculated,0.2228,0.0288,-0.0288,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.76257,0.00201,0.29621,0.056,-0.056,Madhusudhan et al. 2023,0.05443,0.00492,-0.00541,Calculated,0.2177,0.0288,-0.0288,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.76458,0.00201,0.39688,0.05693,-0.05693,Madhusudhan et al. 2023,0.063,0.00437,-0.00469,Calculated,0.252,0.0295,-0.0295,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.76659,0.00201,0.31784,0.05944,-0.05944,Madhusudhan et al. 2023,0.05638,0.00505,-0.00554,Calculated,0.2255,0.0297,-0.0297,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
2.7686,0.00201,0.34272,0.05705,-0.05705,Madhusudhan et al. 2023,0.05854,0.00469,-0.00509,Calculated,0.2341,0.0291,-0.0291,Calculated,,,,0.411,0.038,-0.038,Sarkis et al. 2018
