wavelength,wavelength_err
4.330398082733154,0.0045855045318603516
4.3395586013793945,0.004575371742248535
4.348699569702148,0.004565238952636719
4.357819557189941,0.004554271697998047
4.366916656494141,0.0045430660247802734
4.3759918212890625,0.004532337188720703
4.385046005249023,0.004522204399108887
4.394080638885498,0.004512429237365723
4.403095722198486,0.004502773284912109
4.4120917320251465,0.004493117332458496
4.42106819152832,0.004483222961425781
4.43002462387085,0.004473447799682617
4.438961982727051,0.004463911056518555
4.447880268096924,0.004454493522644043
4.456779956817627,0.004445075988769531
4.465660572052002,0.004435420036315918
4.474521636962891,0.004426002502441406
4.483364582061768,0.004416823387145996
4.492188930511475,0.004407763481140137
4.500995635986328,0.004398345947265625
4.509782314300537,0.004388928413391113
4.518551349639893,0.004379987716674805
4.527302265167236,0.004371166229248047
4.536036014556885,0.004361987113952637
4.544750213623047,0.0043528079986572266
4.553447246551514,0.0043441057205200195
4.562126636505127,0.004335284233093262
4.570788383483887,0.004326343536376953
4.579432010650635,0.004317522048950195
4.5880584716796875,0.004309177398681641
4.596668720245361,0.0043010711669921875
4.605262756347656,0.004292845726013184
4.613840103149414,0.004284381866455078
4.622400283813477,0.0042760372161865234
4.63094425201416,0.004267454147338867
4.639470100402832,0.00425875186920166
4.647979259490967,0.004250645637512207
4.656472682952881,0.004242300987243652
4.664948463439941,0.004233717918395996
4.673407554626465,0.004225611686706543
4.681850910186768,0.00421750545501709
4.690277576446533,0.004209160804748535
4.698687553405762,0.004200935363769531
4.707081317901611,0.00419306755065918
4.715459823608398,0.004184842109680176
4.723820686340332,0.004176735877990723
4.732166767120361,0.004169106483459473
4.74049711227417,0.004160881042480469
4.748810291290283,0.004153013229370117
4.75710916519165,0.004145383834838867
4.765391826629639,0.004137277603149414
4.773658275604248,0.004129648208618164
4.781910419464111,0.004122018814086914
4.790146350860596,0.004114031791687012
4.798366546630859,0.0041065216064453125
4.806572437286377,0.004099011421203613
4.814762592315674,0.0040912628173828125
4.822937488555908,0.004083871841430664
4.8310980796813965,0.004076242446899414
4.839242458343506,0.004068613052368164
4.847372531890869,0.004061341285705566
4.855487823486328,0.004053711891174316
4.863587379455566,0.004046440124511719
4.871673583984375,0.004039287567138672
4.879744529724121,0.004031777381896973
4.887800693511963,0.0040247440338134766
4.895843505859375,0.004017353057861328
4.903870105743408,0.0040100812911987305
4.91188383102417,0.004003167152404785
4.919882774353027,0.0039958953857421875
4.927867412567139,0.003988981246948242
4.93583869934082,0.003981828689575195
4.9437947273254395,0.0039746761322021484
4.951737403869629,0.003967881202697754
4.9596662521362305,0.003960847854614258
4.967580795288086,0.003954052925109863
4.97548246383667,0.003947138786315918
4.98336935043335,0.003940224647521973
4.991243362426758,0.003933429718017578
4.99910306930542,0.003926515579223633
5.006949424743652,0.003919839859008789
5.014782428741455,0.003913164138793945
5.022602081298828,0.003906607627868652
5.03040885925293,0.003899812698364258
5.038201332092285,0.003893136978149414
5.045981407165527,0.003886580467224121
5.053747653961182,0.003880023956298828
5.061501502990723,0.003873586654663086
5.069242000579834,0.0038671493530273438
5.076970100402832,0.0038608312606811523
5.084685325622559,0.00385439395904541
5.092387676239014,0.0038480758666992188
5.1000776290893555,0.0038416385650634766
5.107754230499268,0.0038352012634277344
5.115418434143066,0.003828883171081543
5.123069763183594,0.0038226842880249023
5.130709171295166,0.00381624698638916
5.13833475112915,0.0038100481033325195
5.145949363708496,0.003803730010986328
5.153549671173096,0.0037975311279296875
5.161139488220215,0.0037914514541625977
5.168715476989746,0.003785252571105957
5.176280498504639,0.003779172897338867
5.183832168579102,0.0037729740142822266
5.191372394561768,0.0037668943405151367
5.198899745941162,0.0037609338760375977
5.206416130065918,0.003754854202270508
5.213919162750244,0.0037488937377929688
5.22141170501709,0.0037429332733154297
5.228890895843506,0.0037369728088378906
5.236359596252441,0.0037311315536499023
5.2438154220581055,0.0037251710891723633
5.251260280609131,0.0037192106246948242
5.258692264556885,0.003713369369506836
5.266113758087158,0.0037076473236083984
5.273522853851318,0.003701925277709961
5.280921459197998,0.0036960840225219727
5.288307189941406,0.0036902427673339844
5.295682430267334,0.003684520721435547
5.303045272827148,0.0036787986755371094
5.310397624969482,0.0036731958389282227
5.317738056182861,0.003667593002319336
5.32506799697876,0.0036619901657104492
5.332386016845703,0.0036562681198120117
5.339693069458008,0.003650665283203125
5.346988677978516,0.0036450624465942383
5.354273319244385,0.003639698028564453
5.361547470092773,0.0036340951919555664
5.368809700012207,0.0036286115646362305
5.376061916351318,0.0036231279373168945
5.383302211761475,0.0036176443099975586
5.390532493591309,0.0036121606826782227
5.3977508544921875,0.0036067962646484375
5.404959678649902,0.003601551055908203
5.41215705871582,0.0035959482192993164
5.4193434715271,0.003590703010559082
5.426519870758057,0.003585338592529297
5.433684825897217,0.0035802125930786133
5.440840721130371,0.003574848175048828
5.447984218597412,0.003569364547729492
5.455118179321289,0.0035643577575683594
5.4622416496276855,0.003559112548828125
5.469354629516602,0.0035538673400878906
5.476457118988037,0.0035486221313476562
5.483549118041992,0.0035436153411865234
5.490631580352783,0.003538370132446289
5.497702598571777,0.0035331249237060547
5.504764080047607,0.0035282373428344727
5.511815547943115,0.003523111343383789
5.518856525421143,0.0035181045532226562
5.525887966156006,0.003512859344482422
5.532907962799072,0.003507852554321289
5.539919376373291,0.003502964973449707
5.546919822692871,0.0034978389739990234
5.553910732269287,0.003493070602416992
5.560892105102539,0.0034880638122558594
5.5678629875183105,0.0034830570220947266
5.574824333190918,0.0034781694412231445
