CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
2.178,0.022,0.1009,0.00523,-0.00507,Piaulet-Ghorayeb et al. 2024,0.03176,0.00081,-0.00081,Calculated,0.1793,0.0103,-0.0103,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.2,0.022,0.09395,0.00592,-0.00619,Piaulet-Ghorayeb et al. 2024,0.03065,0.00095,-0.00103,Calculated,0.173,0.0105,-0.0105,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.222,0.022,0.09775,0.00714,-0.00846,Piaulet-Ghorayeb et al. 2024,0.03126,0.00112,-0.00138,Calculated,0.1765,0.0115,-0.0115,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.244,0.022,0.09379,0.0074,-0.0076,Piaulet-Ghorayeb et al. 2024,0.03063,0.00119,-0.00127,Calculated,0.1729,0.0113,-0.0113,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.2665,0.023,0.09555,0.00646,-0.00671,Piaulet-Ghorayeb et al. 2024,0.03091,0.00103,-0.00111,Calculated,0.1745,0.0108,-0.0108,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.2895,0.023,0.09336,0.00694,-0.00692,Piaulet-Ghorayeb et al. 2024,0.03055,0.00112,-0.00115,Calculated,0.1725,0.011,-0.011,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.312,0.022,0.08856,0.00669,-0.00693,Piaulet-Ghorayeb et al. 2024,0.02976,0.0011,-0.00119,Calculated,0.168,0.0108,-0.0108,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.335,0.024,0.09081,0.00751,-0.00784,Piaulet-Ghorayeb et al. 2024,0.03013,0.00122,-0.00133,Calculated,0.1701,0.0114,-0.0114,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.3585,0.023,0.11041,0.00792,-0.00788,Piaulet-Ghorayeb et al. 2024,0.03323,0.00117,-0.00121,Calculated,0.1875,0.0118,-0.0118,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.382,0.024,0.09748,0.00867,-0.0084,Piaulet-Ghorayeb et al. 2024,0.03122,0.00136,-0.00138,Calculated,0.1762,0.0119,-0.0119,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.4055,0.023,0.09752,0.00668,-0.00697,Piaulet-Ghorayeb et al. 2024,0.03123,0.00105,-0.00114,Calculated,0.1763,0.011,-0.011,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.4295,0.025,0.09225,0.01131,-0.01116,Piaulet-Ghorayeb et al. 2024,0.03037,0.00181,-0.0019,Calculated,0.1714,0.0137,-0.0137,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.4545,0.025,0.07364,0.00811,-0.0086,Piaulet-Ghorayeb et al. 2024,0.02714,0.00146,-0.00163,Calculated,0.1532,0.0118,-0.0118,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.479,0.024,0.10183,0.01082,-0.01132,Piaulet-Ghorayeb et al. 2024,0.03191,0.00165,-0.00183,Calculated,0.1801,0.0135,-0.0135,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.5035,0.025,0.08838,0.0083,-0.00844,Piaulet-Ghorayeb et al. 2024,0.02973,0.00136,-0.00146,Calculated,0.1678,0.0118,-0.0118,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.5285,0.025,0.09502,0.01088,-0.01066,Piaulet-Ghorayeb et al. 2024,0.03083,0.00172,-0.00178,Calculated,0.174,0.0133,-0.0133,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.554,0.026,0.09699,0.00953,-0.01024,Piaulet-Ghorayeb et al. 2024,0.03114,0.00149,-0.00169,Calculated,0.1758,0.0128,-0.0128,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.58,0.026,0.09647,0.00962,-0.00995,Piaulet-Ghorayeb et al. 2024,0.03106,0.00151,-0.00165,Calculated,0.1753,0.0127,-0.0127,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.606,0.026,0.10201,0.00993,-0.00979,Piaulet-Ghorayeb et al. 2024,0.03194,0.00152,-0.00157,Calculated,0.1803,0.0128,-0.0128,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.6315,0.025,0.0993,0.01061,-0.01135,Piaulet-Ghorayeb et al. 2024,0.03151,0.00164,-0.00186,Calculated,0.1779,0.0135,-0.0135,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.6575,0.027,0.10659,0.01157,-0.01178,Piaulet-Ghorayeb et al. 2024,0.03265,0.00173,-0.00186,Calculated,0.1843,0.0139,-0.0139,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.6845,0.027,0.08812,0.00983,-0.01101,Piaulet-Ghorayeb et al. 2024,0.02969,0.00161,-0.00192,Calculated,0.1675,0.0132,-0.0132,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.7115,0.027,0.10165,0.01133,-0.01173,Piaulet-Ghorayeb et al. 2024,0.03188,0.00173,-0.0019,Calculated,0.1799,0.0138,-0.0138,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.7385,0.027,0.10132,0.01165,-0.01225,Piaulet-Ghorayeb et al. 2024,0.03183,0.00178,-0.00199,Calculated,0.1797,0.0141,-0.0141,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.7655,0.027,0.09361,0.01551,-0.01637,Piaulet-Ghorayeb et al. 2024,0.0306,0.00244,-0.0028,Calculated,0.1727,0.0172,-0.0172,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.7935,0.029,0.1025,0.01056,-0.01076,Piaulet-Ghorayeb et al. 2024,0.03202,0.00161,-0.00173,Calculated,0.1807,0.0133,-0.0133,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
2.8135,0.011,0.12634,0.01769,-0.01698,Piaulet-Ghorayeb et al. 2024,0.03554,0.00241,-0.00247,Calculated,0.2006,0.0172,-0.0172,Calculated,,,,0.58,0.03,-0.03,Piaulet-Ghorayeb et al. 2024
