wavelength,depth,depth_err_lo,depth_err_hi,informed_linear_retry2_depth,informed_linear_retry2_depth_err_lo,informed_linear_retry2_depth_err_hi,informed_linear_retry2_weight,uniform_linear_retry2_depth,uniform_linear_retry2_depth_err_lo,uniform_linear_retry2_depth_err_hi,uniform_linear_retry2_weight,wide_linear_retry2_depth,wide_linear_retry2_depth_err_lo,wide_linear_retry2_depth_err_hi,wide_linear_retry2_weight,fixed_linear_retry3_depth,fixed_linear_retry3_depth_err_lo,fixed_linear_retry3_depth_err_hi,fixed_linear_retry3_weight,disagreement
2.9004547595977783,0.02170673608524347,0.00019966813731290417,8.223429544026994e-05,0.021511605233649145,4.852514331211283e-05,5.0045840099505884e-05,0.0,0.02175695795652422,5.5211414921287755e-05,6.10274459195842e-05,2.256754484938361e-20,0.02174959869915956,5.5071882828963e-05,5.472736589491253e-05,0.6508830551566033,0.02151231246293778,5.123684983484797e-05,4.4710333642936084e-05,0.3491169448433966,2.938100135252504
3.0861629041663594,0.02145617696569641,0.0001990791906195874,5.288122308372972e-05,0.021246185676693306,4.19986688355474e-05,4.016007032095828e-05,5.94594126734045e-16,0.021480935593339183,5.0696738820948245e-05,4.736340546727599e-05,4.060787048413438e-16,0.02147489908985849,4.78903207733368e-05,4.27989745987907e-05,0.7545996037420442,0.021240096697505602,3.814583283380177e-05,4.0074498981620965e-05,0.2454003962579549,3.2211626805402784
3.283761430698314,0.02122082878314433,0.00018300769710916445,5.493258719183394e-05,0.02101363372117844,4.5677570032785775e-05,4.660832474952942e-05,0.0,0.02124000614791525,4.7265058756292694e-05,5.1057894605559956e-05,1.0188611049712854e-15,0.021236543455088817,4.6038190125552436e-05,4.674977785932774e-05,0.7809496682006173,0.021013033845992707,4.760314407340621e-05,4.419568055983453e-05,0.21905033179938166,2.591975281291774
3.494011647662711,0.02120443686639702,0.00015909632976847388,5.8777637208733136e-05,0.02100133375024526,5.165232517715529e-05,4.7715664476005726e-05,0.19928208673181583,0.021222908168173446,4.864363921925491e-05,5.24013080364337e-05,0.17221604480589545,0.021221875784525807,5.445514673134075e-05,4.6440838834763826e-05,0.6285018684622888,0.020999811463588498,5.011838386021622e-05,4.9840264627350195e-05,6.551386918450227e-17,2.1925971103741273
3.7177236080169678,0.02102050382113321,0.000150710424556829,7.579967624603279e-05,0.020858239393464477,4.82045924858239e-05,5.248228465281474e-05,0.2694672215445405,0.021056956367292143,6.03477848443168e-05,6.27179967355937e-05,0.05802350774309314,0.021051382837490598,6.34298538157406e-05,5.805847373875975e-05,0.6725092707123663,0.02086087884437053,5.783370100628793e-05,5.181897570162575e-05,0.0,2.249648685508178
