wavelength,depth,depth_err_lo,depth_err_hi,absolute_depth,absolute_depth_err_lo,absolute_depth_err_hi,absolute_disagreement,fixed_power2_linear_depth,fixed_power2_linear_depth_err_lo,fixed_power2_linear_depth_err_hi,fixed_power2_linear_weight,fixed_power2_linear_achromatic_offset,fixed_power2_linear_achromatic_offset_err,uniform_quadratic_linear_depth,uniform_quadratic_linear_depth_err_lo,uniform_quadratic_linear_depth_err_hi,uniform_quadratic_linear_weight,uniform_quadratic_linear_achromatic_offset,uniform_quadratic_linear_achromatic_offset_err,sing_quadratic_linear_depth,sing_quadratic_linear_depth_err_lo,sing_quadratic_linear_depth_err_hi,sing_quadratic_linear_weight,sing_quadratic_linear_achromatic_offset,sing_quadratic_linear_achromatic_offset_err,disagreement
4.438961982727051,0.0183389521690022,0.00022451886647522137,0.0002348192873727721,0.018337520424629633,0.00022982553152812654,0.00022893716437407882,0.9980651979437056,0.018332473549662696,0.00022794700950711996,0.00023170502209100136,1.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.018254602952030824,0.0002861054901462205,0.0002830779256081592,6.938893903907228e-17,-1.4515634526686959e-05,1.4687708373702337e-05,0.01836359772637748,0.0002445174028728875,0.00027648663272981586,0.0,2.699049659503082e-05,1.2963964968440375e-05,0.9993171405138
4.447880268096924,0.01922486441559205,0.00024276234589416107,0.00023533816309964997,0.019257377262766717,0.00024870376893138327,0.0002382310828313687,1.0085116307095054,0.01914148288523888,0.0002499018318219519,0.0002408743843306145,0.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.019327178659078452,0.0003095119331703311,0.0003066172517213091,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.019256130136107108,0.00024801014113958256,0.00023481508063816214,1.0,2.699049659503082e-05,1.2963964968440375e-05,0.9902144449568366
4.456779956817627,0.01897327335681012,0.00023320316163472424,0.00022192168378319665,0.018971980151979345,0.0002367008981114041,0.00021330328274654642,0.9916014540920655,0.01897177264578593,0.0002370420952169175,0.00021677347655428905,0.9999999999999996,-1.1011528093293697e-05,1.1636733074165346e-05,0.019068905543995575,0.00031569907898989016,0.00028099639290684805,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.019042870952489438,0.0002695227008676221,0.0002446555225784769,3.330669073875468e-16,2.699049659503082e-05,1.2963964968440375e-05,1.0028850346443696
4.465660572052002,0.018768372656003594,0.00024835413288076813,0.00024032673851739558,0.018782583509289096,0.0002552610986079999,0.00023000839937080061,1.0366060160896595,0.018756881391870515,0.0002442277818208889,0.0002459108794817255,0.7694796482460056,-1.1011528093293697e-05,1.1636733074165346e-05,0.0187607647842307,0.00029704118536441615,0.0002846383839629277,1.0284741808197497e-15,-1.4515634526686959e-05,1.4687708373702337e-05,0.018818805138761312,0.00024214682629058668,0.0002259861870690695,0.23052035175399346,2.699049659503082e-05,1.2963964968440375e-05,1.0438932043930025
4.474521636962891,0.018830162842580305,0.00026017955590379796,0.0002476488437909083,0.018825769120394888,0.0002560078990512214,0.00025431888887838747,1.0185108550994602,0.01884504503886065,0.000246042795893079,0.0002550090931216671,0.8836162425821352,-1.1011528093293697e-05,1.1636733074165346e-05,0.018593642360050674,0.00028926552073945885,0.00030398752659494335,0.11638375741786462,-1.4515634526686959e-05,1.4687708373702337e-05,0.018813759775283864,0.000263036950445477,0.0002800103850828413,1.7662055730438813e-16,2.699049659503082e-05,1.2963964968440375e-05,1.013524568669495
4.483364582061768,0.018607152583282178,0.00023330668695945717,0.0002272104696252955,0.018600760445538173,0.00023266672102454852,0.00022815481152290568,0.9942723553978223,0.018601868880585362,0.00023533685163390147,0.00022813930763542975,0.9999999999999998,-1.1011528093293697e-05,1.1636733074165346e-05,0.01864058312798804,0.0003100969585961254,0.0002887247964857356,1.7347234759768066e-16,-1.4515634526686959e-05,1.4687708373702337e-05,0.01869300305631976,0.00028653470284840596,0.0002555274875131429,0.0,2.699049659503082e-05,1.2963964968440375e-05,0.993615631299691
4.492188930511475,0.01915306266871836,0.0003077351751957398,0.0002921758141147812,0.019154872158639986,0.00031085020301734045,0.0002878819865754362,1.266566781999992,0.018912364191225224,0.0002359894945958771,0.00023673108998106818,0.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.019172936009335506,0.0003047363008507227,0.000289302886793668,0.8267098664172005,-1.4515634526686959e-05,1.4687708373702337e-05,0.019033098412007454,0.00027571128820143634,0.00029501666554731035,0.17329013358279957,2.699049659503082e-05,1.2963964968440375e-05,1.269060432067715
4.500995635986328,0.018815696320316405,0.00024488730709376627,0.00025513128612601743,0.018808382452945145,0.00024034552442708107,0.00025229687789903726,1.001791860864889,0.018808148618000276,0.00024008542601361427,0.00025167580860132807,0.9999999999999993,-1.1011528093293697e-05,1.1636733074165346e-05,0.018755125340016686,0.00031022385433119096,0.00032649833562905725,7.008282842946296e-16,-1.4515634526686959e-05,1.4687708373702337e-05,0.018850739783517874,0.0002555411610575091,0.00025490367838310046,0.0,2.699049659503082e-05,1.2963964968440375e-05,1.0167913979866816
4.509782314300537,0.019263974007899542,0.00023840293894110756,0.00026816420213718675,0.019256469393979413,0.00023887137629106936,0.0002616504607074882,1.002668653147417,0.019256564767253848,0.0002382563320407205,0.00026093334086607634,1.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.019358623543802654,0.00029369168393081346,0.0003126834636385696,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.01932555766932344,0.0002759578641308158,0.0002977516131037229,1.1102230246251565e-16,2.699049659503082e-05,1.2963964968440375e-05,1.0147788878093937
4.518551349639893,0.019122835414951137,0.0002781346177362469,0.0002814179640426018,0.019113698675677762,0.00027944228207800806,0.0002841879284468038,0.9951147544701063,0.019116194067821037,0.0002814945740779451,0.00028490262583589013,1.0,-1.1011528093293697e-05,1.1636733074165346e-05,0.019188092412008164,0.0003672569583467282,0.0003667351539260455,0.0,-1.4515634526686959e-05,1.4687708373702337e-05,0.01917200786585388,0.00027783354787082326,0.0002950407382318644,0.0,2.699049659503082e-05,1.2963964968440375e-05,0.9879155155851268
