time_bjd,time_from_t0_hr,flux,flux_err,bestfit_model,residual,residual_ppm,is_outlier,transit_model,trend_model,detrended_flux
60001.2131322,29.11299574642908,1.0000173819374132,3.367356840966451e-05,1.0000078711363198,9.510801093348675e-06,9.510801093348675,0,1.0000946304889655,0.9999132488566574,1.0001041421152033
60001.21479886666,29.152995746349916,1.0000329468555624,3.367356840966451e-05,1.00000785639651,2.5090459052412584e-05,25.090459052412584,0,1.0000946304889655,0.9999132341182423,1.0001197231252026
60001.21646553333,29.192995746445376,0.999969933943893,3.367356840966451e-05,1.0000078416567004,-3.7907712807427885e-05,-37.907712807427885,0,1.0000946304889655,0.9999132193798275,1.0000567194862178
60001.218132199996,29.232995746366214,1.000002862428986,3.367356840966451e-05,1.0000078269168908,-4.964487904768333e-06,-4.964487904768333,0,1.0000946304889655,0.9999132046414125,1.0000896655701288
60001.21979886667,29.272995746461675,0.9999863493366122,3.367356840966451e-05,1.000007812177081,-2.1462840468777777e-05,-21.462840468777777,0,1.0000946304889655,0.9999131899029974,1.0000731657851438
60001.22146553333,29.312995746382512,1.0000845029319392,3.367356840966451e-05,1.0000077974372714,7.670549466776144e-05,76.70549466776144,0,1.0000946304889655,0.9999131751645826,1.0001713426441534
60001.2231322,29.352995746477973,1.0000431748588385,3.367356840966451e-05,1.0000077826974616,3.5392161376934794e-05,35.392161376934794,0,1.0000946304889655,0.9999131604261674,1.0001300257240495
60001.224798866664,29.39299574639881,0.9999595280492792,3.367356840966451e-05,1.000007767957652,-4.823990837277137e-05,-48.23990837277137,0,1.0000946304889655,0.9999131456877525,1.0000463863903848
60001.226465533335,29.43299574649427,1.0000016287381681,3.367356840966451e-05,1.0000077532178422,-6.124479674074479e-06,-6.124479674074479,0,1.0000946304889655,0.9999131309493374,1.0000885054772175
60001.2281322,29.47299574641511,0.9999739625367461,3.367356840966451e-05,1.0000077384780326,-3.377594128650685e-05,-33.77594128650685,0,1.0000946304889655,0.9999131162109225,1.0000608516128422
60001.22979886667,29.51299574651057,1.0000872362546258,3.367356840966451e-05,1.0000077237382228,7.951251640303525e-05,79.51251640303525,0,1.0000946304889655,0.9999131014725074,1.0001741499154895
60001.23146553333,29.552995746431407,1.0000018779200102,3.367356840966451e-05,1.0000077089984132,-5.831078403017997e-06,-5.831078403017997,0,1.0000946304889655,0.9999130867340925,1.0000887989037204
60001.233132199995,29.592995746352244,0.9999368640093906,3.367356840966451e-05,1.0000076942586034,-7.083024921272774e-05,-70.83024921272774,0,1.0000946304889655,0.9999130719956774,1.0000237940820853
60001.234798866666,29.632995746447705,0.9999893134317539,3.367356840966451e-05,1.0000076795187938,-1.8366087039867196e-05,-18.366087039867196,0,1.0000946304889655,0.9999130572572625,1.0000762628049888
60001.23646553333,29.672995746368542,0.9999638874795069,3.367356840966451e-05,1.000007664778984,-4.377729947702136e-05,-43.77729947702136,0,1.0000946304889655,0.9999130425188474,1.0000508493823939
60001.2381322,29.712995746464003,1.0000056963804809,3.367356840966451e-05,1.0000076500391744,-1.9536586934876254e-06,-1.9536586934876254,0,1.0000946304889655,0.9999130277804325,1.0000926766603433
60001.23979886666,29.75299574638484,0.9999797549250035,3.367356840966451e-05,1.0000076352993648,-2.7880374361299864e-05,-27.880374361299864,0,1.0000946304889655,0.9999130130420176,1.0000667476891643
60001.241465533334,29.7929957464803,1.000016839337614,3.367356840966451e-05,1.000007620559555,9.218778059150168e-06,9.218778059150168,0,1.0000946304889655,0.9999129983036025,1.0001038500691437
60001.2431322,29.83299574640114,0.999977533115635,3.367356840966451e-05,1.0000076058197453,-3.0072704110373216e-05,-30.072704110373216,0,1.0000946304889655,0.9999129835651877,1.0000645551678078
60001.24479886667,29.8729957464966,0.999999458916175,3.367356840966451e-05,1.0000075910799355,-8.13216376049919e-06,-8.13216376049919,0,1.0000946304889655,0.9999129688267725,1.0000864976173918
60001.24646553333,29.912995746417437,1.000002130630548,3.367356840966451e-05,1.000007576340126,-5.445709577944768e-06,-5.445709577944768,0,1.0000946304889655,0.9999129540883576,1.0000891843053197
60001.2481322,29.952995746512897,0.9999671967370012,3.367356840966451e-05,1.0000075616003161,-4.0364863314934496e-05,-40.364863314934496,0,1.0000946304889655,0.9999129393499425,1.0000542621111532
60001.249798866666,29.992995746433735,1.0000499513890881,3.367356840966451e-05,1.0000075468605065,4.2404528581618806e-05,42.404528581618806,0,1.0000946304889655,0.9999129246115276,1.0001370387102595
60001.251465533336,30.032995746529195,1.000049352003886,3.367356840966451e-05,1.0000075321206967,4.181988318929797e-05,41.81988318929797,0,1.0000946304889655,0.9999129098731124,1.000136454014571
60001.2531322,30.072995746450033,0.9999609408315033,3.367356840966451e-05,1.0000075173808871,-4.6576549383781085e-05,-46.576549383781085,0,1.0000946304889655,0.9999128951346976,1.0000480498821842
60001.25479886666,30.11299574637087,1.0000390856255714,3.367356840966451e-05,1.0000075026410773,3.158298449412733e-05,31.58298449412733,0,1.0000946304889655,0.9999128803962825,1.0001262162251965
60001.25646553333,30.15299574646633,1.0000050942453103,3.367356840966451e-05,1.0000074879012677,-2.3936559574444516e-06,-2.3936559574444516,0,1.0000946304889655,0.9999128656578676,1.0000922366244203
60001.2581322,30.19299574638717,0.9999656235685749,3.367356840966451e-05,1.000007473161458,-4.1849592883225206e-05,-41.849592883225206,0,1.0000946304889655,0.9999128509194527,1.000052777248611
60001.25979886667,30.23299574648263,1.000012009862453,3.367356840966451e-05,1.0000074584216483,4.5514408046898325e-06,4.5514408046898325,0,1.0000946304889655,0.9999128361810375,1.0000991823265257
60001.26146553333,30.272995746403467,1.0000505864738807,3.367356840966451e-05,1.0000074436818387,4.314279204198357e-05,43.14279204198357,0,1.0000946304889655,0.9999128214426227,1.0001377770424618
60001.2631322,30.312995746498927,1.000016907387161,3.367356840966451e-05,1.0000074289420289,9.478445132105051e-06,9.478445132105051,0,1.0000946304889655,0.9999128067042076,1.0001041097606265
60001.264798866665,30.352995746419765,1.0000203470365923,3.367356840966451e-05,1.0000074142022193,1.293283437298065e-05,12.93283437298065,0,1.0000946304889655,0.9999127919657926,1.000107564451284
60001.266465533336,30.392995746515226,1.0000042229996848,3.367356840966451e-05,1.0000073994624095,-3.1764627246300137e-06,-3.1764627246300137,0,1.0000946304889655,0.9999127772273776,1.0000914537491568
60001.2681322,30.432995746436063,1.0000181769280618,3.367356840966451e-05,1.0000073847225999,1.0792205461962467e-05,10.792205461962467,0,1.0000946304889655,0.9999127624889627,1.0001054236359948
60001.26979886667,30.472995746531524,1.0000328222295067,3.367356840966451e-05,1.00000736998279,2.5452246716684e-05,25.452246716684,0,1.0000946304889655,0.9999127477505476,1.0001200849566416
60001.27146553333,30.51299574645236,1.0000664902796064,3.367356840966451e-05,1.0000073552429805,5.913503662591246e-05,59.13503662591246,0,1.0000946304889655,0.9999127330121327,1.0001537706865784
60001.273132199996,30.5529957463732,1.000029320340654,3.367356840966451e-05,1.0000073405031709,2.1979837483199205e-05,21.979837483199205,0,1.0000946304889655,0.9999127182737177,1.0001166122450544
60001.27479886667,30.59299574646866,1.000019734488562,3.367356840966451e-05,1.000007325763361,1.2408725200918624e-05,12.408725200918624,0,1.0000946304889655,0.9999127035353027,1.0001070402974988
60001.27646553333,30.632995746389497,1.0000440664254007,3.367356840966451e-05,1.0000073110235514,3.675540184921999e-05,36.75540184921999,0,1.0000946304889655,0.9999126887968878,1.0001313891002532
60001.2781322,30.672995746484958,0.999958888000675,3.367356840966451e-05,1.0000072962837416,-4.840828306662548e-05,-48.40828306662548,0,1.0000946304889655,0.9999126740584726,1.0000462179782308
60001.279798866664,30.712995746405795,1.0000287883616712,3.367356840966451e-05,1.000007281543932,2.1506817739158635e-05,21.506817739158635,0,1.0000946304889655,0.9999126593200578,1.0001161391852889
60001.281465533335,30.752995746501256,0.9999473123687932,3.367356840966451e-05,1.0000072668041222,-5.995443532902378e-05,-59.95443532902378,0,1.0000946304889655,0.9999126445816426,1.000034670815834
60001.2831322,30.792995746422093,1.0000159220577078,3.367356840966451e-05,1.0000072520643126,8.669993395216125e-06,8.669993395216125,0,1.0000946304889655,0.9999126298432277,1.0001033012399256
60001.28479886667,30.832995746517554,0.9999073544327519,3.367356840966451e-05,0.9999126151048127,-5.260672060747318e-06,-5.260672060747318,0,1.0,0.9999126151048127,0.9999947388681958
60001.28646553333,30.87299574643839,0.9999206758383358,3.367356840966451e-05,0.9999126003663977,8.07547193804048e-06,8.07547193804048,0,1.0,0.9999126003663977,1.000008076177793
60001.2881322,30.912995746533852,0.9999649381445032,3.367356840966451e-05,0.9999125856279827,5.235251652047079e-05,52.35251652047079,0,1.0,0.9999125856279827,1.0000523570932829
60001.28979886667,30.95299574645469,0.9999324081132026,3.367356840966451e-05,0.9999125708895678,1.9837223634855405e-05,19.837223634855405,0,1.0,0.9999125708895678,1.0000198389581374
60001.29146553333,30.992995746375527,0.9998881016160962,3.367356840966451e-05,0.9999125561511528,-2.445453505661721e-05,-24.45453505661721,0,1.0,0.9999125561511528,0.9999755433263577
60001.2931322,31.032995746470988,0.9999032696285891,3.367356840966451e-05,0.9999125414127378,-9.271784148667805e-06,-9.271784148667805,0,1.0,0.9999125414127378,0.9999907274048833
60001.294798866664,31.072995746391825,0.9999261193091535,3.367356840966451e-05,0.9999125266743228,1.3592634830694728e-05,13.592634830694728,0,1.0,0.9999125266743228,1.0000135938239276
60001.296465533334,31.112995746487286,0.9998457878861854,3.367356840966451e-05,0.9999125119359078,-6.672404972241086e-05,-66.72404972241085,0,1.0,0.9999125119359078,0.9999332701122089
60001.2981322,31.152995746408124,0.9999226549377974,3.367356840966451e-05,0.9999124971974929,1.0157740304550522e-05,10.157740304550522,0,1.0,0.9999124971974929,1.0000101586292132
60001.29979886667,31.192995746503584,0.9999155656048551,3.367356840966451e-05,0.9999124824590778,3.0831457772384496e-06,3.0831457772384496,0,1.0,0.9999124824590778,1.0000030834156302
60001.30146553333,31.23299574642442,0.9999267041683716,3.367356840966451e-05,0.9999124677206628,1.423644770881527e-05,14.23644770881527,0,1.0,0.9999124677206628,1.0000142376939667
60001.3031322,31.272995746519882,0.9999017591996152,3.367356840966451e-05,0.9999124529822478,-1.0693782632631432e-05,-10.693782632631432,0,1.0,0.9999124529822478,0.9999893052810767
60001.304798866666,31.31299574644072,0.9999077467083558,3.367356840966451e-05,0.9999124382438328,-4.6915354769971884e-06,-4.691535476997188,0,1.0,0.9999124382438328,0.999995308053688
60001.30646553334,31.35299574653618,0.9999282264598629,3.367356840966451e-05,0.9999124235054178,1.5802954445143236e-05,15.802954445143236,0,1.0,0.9999124235054178,1.0000158043385337
60001.3081322,31.392995746457018,0.999985578357687,3.367356840966451e-05,0.9999124087670028,7.31695906841523e-05,73.1695906841523,0,1.0,0.9999124087670028,1.0000731760002601
60001.30979886666,31.432995746377856,0.9999121479966161,3.367356840966451e-05,0.9999123940285879,-2.4603197179562386e-07,-0.24603197179562386,0,1.0,0.9999123940285879,0.9999997539464724
60001.311465533334,31.472995746473316,0.9998731180130095,3.367356840966451e-05,0.9999123792901728,-3.9261277163360475e-05,-39.261277163360475,0,1.0,0.9999123792901728,0.9999607352824342
60001.3131322,31.512995746394154,0.9999263645523703,3.367356840966451e-05,0.9999123645517579,1.400000061235751e-05,14.00000061235751,0,1.0,0.9999123645517579,1.0000140012276162
60001.31479886667,31.552995746489614,0.999883993406729,3.367356840966451e-05,0.9999123498133429,-2.8356406613916363e-05,-28.356406613916363,0,1.0,0.9999123498133429,0.9999716411077239
60001.31646553333,31.592995746410452,0.9999075928748118,3.367356840966451e-05,0.9999123350749279,-4.742200116147899e-06,-4.742200116147899,0,1.0,0.9999123350749279,0.9999952573841228
60001.3181322,31.632995746505912,0.9999505071616569,3.367356840966451e-05,0.9999123203365129,3.818682514400429e-05,38.18682514400429,0,1.0,0.9999123203365129,1.0000381901736455
60001.319798866665,31.67299574642675,0.9999319709324158,3.367356840966451e-05,0.999912305598098,1.9665334317853223e-05,19.665334317853223,0,1.0,0.999912305598098,1.000019667059009
60001.321465533336,31.71299574652221,0.9998903623342265,3.367356840966451e-05,0.9999122908596829,-2.1928525456460513e-05,-21.928525456460513,0,1.0,0.9999122908596829,0.9999780695510427
60001.3231322,31.752995746443048,0.9998801074964884,3.367356840966451e-05,0.9999122761212679,-3.2168624779504995e-05,-32.168624779504995,0,1.0,0.9999122761212679,0.9999678285530164
60001.32479886667,31.79299574653851,0.9999027574755305,3.367356840966451e-05,0.9999122613828529,-9.503907322461203e-06,-9.503907322461203,0,1.0,0.9999122613828529,0.9999904952587447
60001.32646553333,31.832995746459346,0.9998817070929009,3.367356840966451e-05,0.9999122466444379,-3.053955153697885e-05,-30.53955153697885,0,1.0,0.9999122466444379,0.9999694577682797
60001.3281322,31.872995746380184,0.9998837013872128,3.367356840966451e-05,0.999912231906023,-2.8530518810132577e-05,-28.530518810132577,0,1.0,0.999912231906023,0.9999714669769009
60001.32979886667,31.912995746475644,0.999937791210402,3.367356840966451e-05,0.9999122171676079,2.557404279412978e-05,25.57404279412978,0,1.0,0.9999122171676079,1.000025576287953
60001.33146553333,31.952995746396482,0.9999318310530361,3.367356840966451e-05,0.999912202429193,1.962862384308206e-05,19.62862384308206,0,1.0,0.999912202429193,1.0000196303473399
60001.3331322,31.992995746491943,0.9999750479119283,3.367356840966451e-05,1.0000022844732106,-2.7236561282339977e-05,-27.236561282339977,0,1.000090104694734,0.999912187690778,1.0000628657415362
60001.334798866665,32.03299574641278,0.9999514555361912,3.367356840966451e-05,1.000006795130212,-5.5339594020820115e-05,-55.339594020820115,0,1.0000946304889655,0.999912172952363,1.0000392860342047
60001.336465533335,32.07299574650824,1.0,3.367356840966451e-05,1.0000067803904023,-6.780390402250092e-06,-6.780390402250092,0,1.0000946304889655,0.9999121582139479,1.0000878495029093
60001.3381322,32.11299574642908,0.9999637978639255,3.367356840966451e-05,1.0000067656505927,-4.2967786667125196e-05,-42.967786667125196,0,1.0000946304889655,0.999912143475533,1.0000516589269663
60001.33979886667,32.15299574652454,0.9999972896615756,3.367356840966451e-05,1.0000067509107828,-9.461249207198819e-06,-9.461249207198819,0,1.0000946304889655,0.9999121287371179,1.0000851684083134
60001.34146553333,32.192995746445376,1.000008656173329,3.367356840966451e-05,1.0000067361709732,1.9200023557708334e-06,1.9200023557708334,0,1.0000946304889655,0.999912113998703,1.0000965506600774
60001.3431322,32.23299574654084,0.9999999624936191,3.367356840966451e-05,1.0000067214311636,-6.758937544537602e-06,-6.758937544537602,0,1.0000946304889655,0.9999120992602881,1.0000878709572532
60001.34479886667,32.272995746461675,1.0000548051499871,3.367356840966451e-05,1.0000067066913538,4.809845863329443e-05,48.09845863329443,0,1.0000946304889655,0.999912084521873,1.0001427331765695
60001.34646553333,32.31299574638251,1.0000481058846826,3.367356840966451e-05,1.0000066919515442,4.1413933138390036e-05,41.413933138390036,0,1.0000946304889655,0.9999120697834581,1.0001360480639603
60001.3481322,32.35299574647797,1.0000378253978446,3.367356840966451e-05,1.0000066772117344,3.114818611016368e-05,31.148186110163678,0,1.0000946304889655,0.999912055045043,1.0001257814146425
60001.349798866664,32.39299574639881,1.0000013324223134,3.367356840966451e-05,1.0000066624719248,-5.3300496114516704e-06,-5.33004961145167,0,1.0000946304889655,0.9999120403066281,1.0000892999704833
60001.351465533335,32.43299574649427,1.0000461555569264,3.367356840966451e-05,1.000006647732115,3.9507824811435555e-05,39.507824811435555,0,1.0000946304889655,0.999912025568213,1.0001341417897611
60001.3531322,32.47299574641511,0.9999840893767457,3.367356840966451e-05,1.0000066329923054,-2.2543615559755814e-05,-22.543615559755814,0,1.0000946304889655,0.9999120108297981,1.0000720848896372
60001.35479886667,32.51299574651057,0.9999946480433102,3.367356840966451e-05,1.0000066182524956,-1.1970209185419023e-05,-11.970209185419023,0,1.0000946304889655,0.9999119960913829,1.0000826592262622
60001.35646553333,32.55299574643141,1.000033105688461,3.367356840966451e-05,1.000006603512686,2.650217577504499e-05,26.50217577504499,0,1.0000946304889655,0.9999119813529681,1.0001211349976316
60001.3581322,32.59299574652687,0.9999479392163932,3.367356840966451e-05,1.0000065887728762,-5.8649556482937015e-05,-58.649556482937015,0,1.0000946304889655,0.999911966614553,1.000035975768909
60001.359798866666,32.632995746447705,1.0000086770583454,3.367356840966451e-05,1.0000065740330666,2.1030252788101222e-06,2.1030252788101222,0,1.0000946304889655,0.9999119518761381,1.000096733699428
60001.36146553334,32.672995746543165,1.0000947644141094,3.367356840966451e-05,1.000006559293257,8.820512085239152e-05,88.20512085239152,0,1.0000946304889655,0.9999119371377232,1.0001828433780975
60001.3631322,32.712995746464,1.0000222781396588,3.367356840966451e-05,1.0000065445534472,1.573358621165255e-05,15.73358621165255,0,1.0000946304889655,0.999911922399308,1.000110365461076
60001.36479886666,32.75299574638484,1.0000307966586488,3.367356840966451e-05,1.0000065298136376,2.426684501122267e-05,24.26684501122267,0,1.0000946304889655,0.9999119076608932,1.0001188994718881
60001.366465533334,32.7929957464803,0.9999832369457968,3.367356840966451e-05,1.0000065150738278,-2.3278128030934653e-05,-23.278128030934653,0,1.0000946304889655,0.9999118929224781,1.000071350309786
60001.3681322,32.83299574640114,1.0000246676882545,3.367356840966451e-05,1.0000065003340182,1.816735423632032e-05,18.16735423632032,0,1.0000946304889655,0.9999118781840631,1.0001127994442833
60001.36979886667,32.8729957464966,1.000010447651301,3.367356840966451e-05,1.0000064855942083,3.9620570926324206e-06,3.9620570926324206,0,1.0000946304889655,0.9999118634456481,1.000098592895291
60001.37146553333,32.91299574641744,1.0000174653898588,3.367356840966451e-05,1.0000064708543988,1.099453546005158e-05,10.99453546005158,0,1.0000946304889655,0.9999118487072332,1.0001056259936936
60001.3731322,32.9529957465129,1.0000064543457587,3.367356840966451e-05,1.000006456114589,-1.7688301934271067e-09,-0.0017688301934271067,0,1.0000946304889655,0.9999118339688181,1.0000946287199792
60001.374798866666,32.992995746433735,1.0000231255404548,3.367356840966451e-05,1.0000064413747793,1.668416567546238e-05,16.68416567546238,0,1.0000946304889655,0.9999118192304032,1.0001113161259934
60001.376465533336,33.032995746529195,1.000034443765135,3.367356840966451e-05,1.0000064266349695,2.8017130165425286e-05,28.017130165425286,0,1.0000946304889655,0.999911804491988,1.000122650090334
60001.3781322,33.07299574645003,1.00004853587703,3.367356840966451e-05,1.00000641189516,4.212398186997923e-05,42.12398186997923,0,1.0000946304889655,0.9999117897535732,1.00013675818693
60001.37979886667,33.112995746545494,1.0000286562016167,3.367356840966451e-05,1.0000063971553501,2.2259046266626115e-05,22.259046266626115,0,1.0000946304889655,0.999911775015158,1.0001168914992093
60001.38146553333,33.15299574646633,1.0000169860925603,3.367356840966451e-05,1.0000063824155405,1.0603677019771496e-05,10.603677019771496,0,1.0000946304889655,0.9999117602767431,1.0001052351017334
60001.383132200004,33.19299574656179,1.0000272702491677,3.367356840966451e-05,1.000006367675731,2.0902573436787364e-05,20.902573436787364,0,1.0000946304889655,0.9999117455383283,1.0001155349073105
60001.38479886667,33.23299574648263,1.0000516787218054,3.367356840966451e-05,1.000006352935921,4.532578588434255e-05,45.32578588434255,0,1.0000946304889655,0.9999117307999131,1.0001399602760739
60001.38646553333,33.27299574640347,0.9999873000325745,3.367356840966451e-05,1.0000063381961115,-1.9038163536988506e-05,-19.038163536988506,0,1.0000946304889655,0.9999117160614983,1.000075590644516
60001.3881322,33.31299574649893,0.9999640175682881,3.367356840966451e-05,1.000006323456302,-4.230588801379387e-05,-42.30588801379387,0,1.0000946304889655,0.9999117013230834,1.000052320865068
60001.389798866665,33.352995746419765,0.9999819201137777,3.367356840966451e-05,1.000006308716492,-2.4388602714364715e-05,-24.388602714364715,0,1.0000946304889655,0.9999116865846682,1.00007023973222
60001.391465533336,33.392995746515226,1.000002225740419,3.367356840966451e-05,1.0000062939766823,-4.0682362631994096e-06,-4.06823626319941,0,1.0000946304889655,0.9999116718462532,1.0000905618933307
60001.3931322,33.43299574643606,0.9999619144813472,3.367356840966451e-05,1.0000062792368727,-4.436475552549446e-05,-44.36475552549446,0,1.0000946304889655,0.9999116571078382,1.000050261813783
60001.39479886667,33.472995746531524,1.0000311254464969,3.367356840966451e-05,1.0000062644970629,2.486094943399131e-05,24.86094943399131,0,1.0000946304889655,0.9999116423694231,1.0001194936352482
60001.39646553333,33.51299574645236,0.9999807462609904,3.367356840966451e-05,1.0000062497572533,-2.5503496262846426e-05,-25.503496262846426,0,1.0000946304889655,0.9999116276310083,1.000069124738699
60001.3981322,33.55299574654782,0.9999732371997927,3.367356840966451e-05,1.0000062350174435,-3.299781765075949e-05,-32.99781765075949,0,1.0000946304889655,0.9999116128925931,1.0000616297544753
60001.39979886667,33.59299574646866,0.9999942669768711,3.367356840966451e-05,1.0000062202776339,-1.1953300762757024e-05,-11.953300762757024,0,1.0000946304889655,0.9999115981541782,1.0000826761314154
60001.40146553334,33.63299574656412,0.9999580341770419,3.367356840966451e-05,1.0000062055378243,-4.8171360782389705e-05,-48.171360782389705,0,1.0000946304889655,0.9999115834157634,1.0000464548686594
60001.4031322,33.67299574648496,1.0000224730743372,3.367356840966451e-05,1.0000061907980144,1.6282276322776568e-05,16.282276322776568,0,1.0000946304889655,0.9999115686773482,1.0001109142052789
